Phylostratum (ps),Protein_ID,Locus_tag,UniProt,T_LC,T_6H,T_12H,T_1D,T_2D,T_3D,T_5D,T_7D,T_14D,T_1M,T_2M,P_LC,P_12H,P_1D,P_2D,P_7D
1,AQZ89055.1,B4U62_00865,P04969,0.001099529,0.001376917,0.001538406,0.000835041,0.000868606,0.000630128,0.000748714,0.000788381,0.000681116,0.000391126,0.000130753,0.005196099,0.003177157,0.001921811,0.001517572,0.000582275
1,AQZ89056.1,B4U62_00870,P20429,0.001820835,0.002103548,0.002156672,0.001254826,0.001217225,0.000982116,0.001146348,0.001090156,0.000623343,0.000535927,0.000194414,0.002625131,0.000796069,0.001139686,0.001107284,0.00092221
1,AQZ89057.1,B4U62_00875,P20277,0.00169341,0.001703311,0.001450211,0.001015319,0.000948839,0.000770068,0.000805283,0.000726011,0.000314902,0.000391805,0.00010807,0.003598495,0.001767683,0.007485454,0.003845833,0.00011593
1,AQZ89058.1,B4U62_00880,P40735,5.18e-05,4.69e-05,3.82e-05,3.82e-05,4.89e-05,4.63e-05,5.07e-05,5.43e-05,4.94e-05,2.32e-05,7.63e-06,1.31e-06,2.77e-06,3.8e-06,1.63e-06,1.29e-05
1,AQZ89059.2,B4U62_00885,P70970,6.67e-05,5.78e-05,4.21e-05,3.89e-05,4.26e-05,4.39e-05,4.56e-05,5.26e-05,6.67e-05,2.36e-05,1.19e-05,6.25e-06,1.05e-05,4.02e-06,1.6e-06,0
1,AQZ89060.1,B4U62_00890,P70972,4.77e-05,6.57e-05,3.62e-05,4.5e-05,4.43e-05,3.21e-05,4.15e-05,3.63e-05,2.88e-05,2.18e-05,6.41e-06,3.91e-06,2.69e-06,9.57e-06,2.52e-06,3.08e-06
1,AQZ89061.1,B4U62_00895,P70973,4.89e-05,0.000254492,0.000120514,0.000124325,8.58e-05,7.09e-05,0.000109838,8.53e-05,0.000104613,3.45e-05,8.52e-06,9.28e-06,2.59e-05,9.43e-06,7.41e-06,5.49e-06
1,AQZ89062.1,B4U62_00900,P70974,0.001618896,0.004171958,0.001855644,0.002100966,0.001804217,0.001488841,0.001888789,0.001294957,0.000497325,0.000577084,0.000130732,0.009836868,0.002484101,0.006409325,0.003485474,0.00028799
1,AQZ89063.1,B4U62_00905,P21470,0.002403354,0.003330686,0.00152701,0.001767142,0.001411404,0.001317169,0.001500225,0.000996087,0.000959724,0.00046212,9.61e-05,0.003005097,0.001386113,0.006553376,0.002773152,0.000258614
1,AQZ89064.1,B4U62_00910,P70976,1.9e-05,0.000290243,0.000132664,0.000249177,0.000239206,0.000197547,0.000153395,0.000178658,3.19e-05,4.52e-05,9.99e-06,4.78e-06,1e-05,7.71e-06,1.09e-06,0
1,AQZ89067.1,B4U62_00925,P50863,0.000238093,0.000395391,0.000682784,0.000424531,0.000369312,0.000405746,0.000406593,0.00044485,0.000444634,0.00021117,5.11e-05,0.002677809,6.83e-05,0.000113899,0.000204155,9.7e-05
1,AQZ89070.1,B4U62_00940,P50865,7.62e-05,1.47e-05,1.92e-05,2.24e-05,8.77e-05,0.00019543,0.000209247,0.00015355,0.000135351,2.94e-05,9.87e-06,2.84e-06,4.65e-05,7.3e-05,5.98e-06,4.45e-05
1,AQZ89072.1,B4U62_01025,P55189,2.71e-05,5.39e-05,2.34e-05,2.52e-05,1.6e-05,1.51e-05,1.46e-05,1.36e-05,2.86e-05,1.45e-05,3.56e-06,9.01e-06,0,0,2.23e-06,0
1,AQZ89073.1,B4U62_01030,P55190,6.42e-05,5.96e-05,3.53e-05,4.72e-05,4.94e-05,6.19e-05,5.97e-05,6.12e-05,0.000132188,3.73e-05,5.95e-06,2.95e-06,2.36e-06,0,7.41e-07,0
1,AQZ89074.1,B4U62_01035,P55192,3.78e-05,1.51e-05,5.46e-05,0.000120602,0.000106691,3.95e-05,2.02e-05,2.21e-05,3.21e-05,1.97e-05,3.07e-06,1.93e-05,1.16e-06,7.44e-06,1.82e-05,4.49e-06
1,AQZ89075.1,B4U62_01040,P40411,4.43e-05,1.91e-05,7.29e-05,0.00016119,0.000129317,4.28e-05,2.39e-05,2.56e-05,7.05e-05,2.48e-05,4.1e-06,NA,NA,NA,NA,NA
1,AQZ89076.1,B4U62_01045,P40410,0.000213389,2.55e-05,0.000163388,0.000229339,0.000188105,7.04e-05,3.29e-05,3.8e-05,0.00010095,4.38e-05,9.7e-06,5.19e-06,1.91e-05,4.25e-06,1.21e-05,6.55e-06
1,AQZ89077.1,B4U62_01050,P40409,0.000313155,4.99e-05,0.000491089,0.000463404,0.000393766,0.000141646,6.34e-05,6.93e-05,7.69e-05,9.8e-05,2.26e-05,9.28e-06,0.000801795,0.001796893,0.001537345,0.000137963
1,AQZ89078.1,B4U62_01055,P40408,3.4e-05,8.17e-06,3.8e-05,2.51e-05,2.14e-05,1.89e-05,9.83e-06,1.23e-05,2.86e-05,1.52e-05,4.98e-06,NA,NA,NA,NA,NA
1,AQZ89079.1,B4U62_01060,P40407,0.000413832,5.98e-06,1.54e-05,9.84e-06,9.69e-05,0.000215832,0.000181985,0.000311519,0.00021723,5.82e-05,9e-06,6.91e-07,2.7e-06,7.58e-06,0.000104796,0.000207497
1,AQZ89080.1,B4U62_01065,P40406,0.000264538,6.4e-06,1.79e-05,8.68e-06,7.49e-05,0.000157148,0.000134009,0.000274065,0.000266285,4.59e-05,7.89e-06,1.32e-06,5.53e-05,8.03e-06,0.00081069,0.001633987
1,AQZ89081.1,B4U62_01070,O05213,0.000211863,7.57e-06,1.61e-05,8.1e-06,7.81e-05,0.000177239,0.000144878,0.000282216,0.000278611,5.24e-05,9.37e-06,9.39e-06,0.000731992,5.72e-05,0.001641152,0.001926949
1,AQZ89083.1,B4U62_01080,Q45581,2.73e-05,1.52e-05,3.3e-05,1.22e-05,8.33e-05,0.000180523,0.000144898,0.000309384,0.000289456,3.85e-05,5.29e-06,NA,NA,NA,NA,NA
1,AQZ89084.1,B4U62_01085,Q45582,3.47e-05,3.35e-05,5.29e-05,2.55e-05,0.000124836,0.000252896,0.000211205,0.00039324,0.000336243,5.38e-05,1.03e-05,1.04e-05,3.37e-05,2.05e-05,4.52e-05,1.52e-05
1,AQZ89086.1,B4U62_01095,Q45584,5.89e-06,2.64e-05,6.25e-05,2.85e-05,2.52e-05,2.14e-05,2.03e-05,3.26e-05,4.78e-05,1.51e-05,3.47e-06,2.35e-05,2.34e-06,0,3.03e-06,0
1,AQZ89091.1,B4U62_01145,O34824,6.93e-05,0.000183006,0.000110093,0.00012873,0.000114209,8.89e-05,0.000101353,7.53e-05,6.83e-05,3.55e-05,8.95e-06,0.000227614,0.000249968,0.000150862,0.000233815,0.00012852
1,AQZ89092.1,B4U62_01150,P0CI73,0.000850512,0.001073297,0.002009119,0.000982437,0.000686341,0.00095089,0.000696517,0.001290004,0.002017861,0.001297354,0.000189537,0.003082317,0.000187467,3.61e-05,0.000297582,6.6e-05
1,AQZ89093.1,B4U62_01155,P37878,1.12e-05,1.62e-05,8.99e-06,1.33e-05,2.92e-05,5.82e-05,4.59e-05,5.29e-05,1.73e-05,1.16e-05,3.07e-06,0.000151743,9.95e-07,1.61e-06,3.51e-06,1.6e-06
1,AQZ89094.1,B4U62_01160,P19219,7.23e-06,2.61e-06,2.01e-06,2.59e-06,3.52e-06,6.8e-06,5.78e-06,6.52e-06,4.69e-06,2.39e-06,9.58e-07,NA,NA,NA,NA,NA
1,AQZ89095.1,B4U62_01165,P19220,2.5e-05,5.62e-06,6.13e-06,4.71e-06,6.2e-06,9.58e-06,8.46e-06,9.07e-06,4.97e-06,3.22e-06,0,NA,NA,NA,NA,NA
1,AQZ89096.1,B4U62_01170,P39755,1.16e-05,2e-05,2.66e-06,5.93e-06,1.21e-05,8.57e-06,6.75e-06,1.18e-05,1.34e-05,8.45e-06,2.49e-06,NA,NA,NA,NA,NA
1,AQZ89097.1,B4U62_01175,O34688,1.32e-05,1.59e-05,4.33e-06,3.26e-06,9.39e-06,5.13e-06,4.12e-06,5.43e-06,8.18e-06,3.7e-06,6.99e-07,NA,NA,NA,NA,NA
1,AQZ89098.1,B4U62_01180,O34823,1.11e-05,1.69e-05,4.42e-06,3.88e-06,9.98e-06,5.68e-06,3.97e-06,6.39e-06,7.91e-06,2.43e-06,2.08e-06,NA,NA,NA,NA,NA
1,AQZ89101.1,B4U62_01195,C0H3S9,5.49e-06,0.000312732,0.001269931,0.000973205,0.000390732,9.72e-05,6.24e-05,6.07e-05,1.2e-05,5.53e-05,9.25e-06,4.62e-05,6.11e-06,2.4e-06,3.33e-05,1.06e-05
1,AQZ89102.1,B4U62_01200,O34663,6.52e-05,2.05e-05,1.46e-05,2.1e-05,2.41e-05,2.56e-05,2.8e-05,2.75e-05,3.58e-05,2.14e-05,3.64e-06,NA,NA,NA,NA,NA
1,AQZ89105.1,B4U62_01215,O31423,5.92e-06,1.38e-06,4.58e-06,3.89e-06,3.15e-05,6.21e-05,4.52e-05,6.14e-05,1.48e-05,6.65e-06,1.88e-06,3.15e-06,1.45e-05,1.24e-06,7.61e-06,3.69e-06
1,AQZ89107.1,B4U62_01225,O31427,2.28e-05,1.56e-05,1.86e-05,2.21e-05,6.5e-05,0.000108852,6.06e-05,0.00010443,4.27e-05,1.99e-05,2.2e-06,1.39e-05,3.5e-07,3.78e-06,6.39e-06,7.95e-06
1,AQZ89110.1,B4U62_01240,O31430,1.73e-05,2.73e-05,2.06e-05,4.36e-05,8.62e-05,0.000114843,6.43e-05,7.26e-05,2.66e-05,1.85e-05,6.58e-06,0,0.000102258,6.03e-05,3.87e-05,2.6e-05
1,AQZ89111.1,B4U62_01245,O31431,6.16e-06,9.23e-06,8.38e-06,7.55e-06,7.82e-06,6.8e-06,6e-06,6.79e-06,8.24e-06,4.19e-06,1.25e-06,NA,NA,NA,NA,NA
1,AQZ89112.1,B4U62_01250,O31432,1.27e-05,6.55e-06,6.83e-06,4.36e-06,6.4e-06,6.56e-06,6.31e-06,6.86e-06,5.79e-06,3.08e-06,3.63e-07,NA,NA,NA,NA,NA
1,AQZ89114.1,B4U62_01265,O31435,1.25e-05,1.51e-05,1.16e-05,1.48e-05,1.53e-05,1.75e-05,1.39e-05,1.65e-05,1.63e-05,8.79e-06,2.21e-06,NA,NA,NA,NA,NA
1,AQZ89117.1,B4U62_01280,P54425,2.55e-05,0.000129681,6.22e-05,0.000107835,8.09e-05,5.6e-05,7.4e-05,9.14e-05,5.06e-05,2.3e-05,5.35e-06,1.87e-06,2.39e-06,6.31e-06,9.23e-06,3.52e-06
1,AQZ89121.1,B4U62_01300,O31440,0.000197753,6.07e-06,1.57e-05,5.18e-06,8.84e-05,0.000177065,0.000151966,0.000169664,0.000999172,0.000363732,8.24e-05,NA,NA,NA,NA,NA
1,AQZ89123.1,B4U62_01315,P37965,2.17e-05,0.000211457,0.000171377,9.94e-05,7.23e-05,6.69e-05,4.31e-05,3.31e-05,6.23e-05,2.26e-05,3.87e-06,0.000436539,0.000422842,8.49e-05,0.001052908,4.17e-06
1,AQZ89124.1,B4U62_01320,P37948,4.7e-06,0.000171585,8.66e-05,7.53e-05,4.87e-05,5.27e-05,3.76e-05,4.09e-05,7.35e-05,1.58e-05,1.73e-06,9.19e-05,7.87e-06,4.25e-06,1.16e-05,4.7e-05
1,AQZ89127.1,B4U62_01335,O31443,8.15e-06,3.58e-06,8.97e-06,3.12e-06,4.66e-06,6.96e-06,8.98e-06,1e-05,6.89e-06,1.98e-06,6.64e-07,8.67e-06,4.31e-06,6.05e-05,9.14e-06,0
1,AQZ89131.1,B4U62_01360,O31448,1.32e-05,2.16e-05,1.88e-05,1.27e-05,1.52e-05,1.58e-05,1.83e-05,2.16e-05,3.83e-05,1.5e-05,1.85e-06,NA,NA,NA,NA,NA
1,AQZ89133.1,B4U62_01370,P39771,1.43e-05,0.000249323,8.21e-05,0.000103263,6.65e-05,3.54e-05,3.95e-05,3.22e-05,4.83e-05,2.41e-05,3.69e-06,4.14e-05,9.41e-06,2.74e-05,7.91e-05,5.82e-05
1,AQZ89134.1,B4U62_01375,P39790,0.000207422,0.000140745,0.000152138,0.000132239,0.000357302,0.000633798,0.000723772,0.000593858,0.001059856,0.000329748,4.77e-05,1.77e-06,0.000576944,0.000320942,0.003657991,0.004016466
1,AQZ89136.1,B4U62_01385,O31452,1.13e-05,6.33e-05,7.1e-05,9.7e-05,7.09e-05,4.66e-05,7.21e-05,5.33e-05,2.78e-05,2.68e-05,5.2e-06,4e-05,1.18e-06,3.68e-06,3.53e-06,3.09e-06
1,AQZ89137.1,B4U62_01390,P39823,4.5e-05,0.000185061,0.000157131,0.000160911,0.000117238,0.000104833,0.000141066,0.000117607,0.000108965,5.54e-05,5.93e-06,1.73e-05,0,0,0,0
1,AQZ89138.1,B4U62_01395,O31453,5.59e-05,0.000102674,0.000117522,0.000110506,6.8e-05,5.66e-05,6.94e-05,5.32e-05,3.3e-05,2.68e-05,4.98e-06,NA,NA,NA,NA,NA
1,AQZ89139.1,B4U62_01400,P39822,0.00011996,0.000174758,0.000130051,0.000139289,9.32e-05,7.71e-05,0.000103708,8.77e-05,9.87e-05,3.94e-05,1.06e-05,7.6e-05,1.53e-05,0.000210001,5.24e-05,3.05e-06
1,AQZ89141.1,B4U62_01410,A0A1V0ANG0,0.000174141,7.08e-06,4.65e-05,4.2e-05,7.13e-05,5.98e-05,5.79e-05,0.000114196,3.18e-05,2.08e-05,5.81e-06,0.000490932,4.66e-05,7.27e-05,0.000399805,3.78e-05
1,AQZ89143.1,B4U62_01420,O31457,0.000166008,0.000212362,0.000231485,0.000218238,0.000191397,0.000156766,0.000147028,0.000170904,6.28e-05,6.9e-05,1.32e-05,0.000299022,2.41e-05,2.46e-06,5.68e-05,2.38e-06
1,AQZ89144.1,B4U62_01425,P39817,0.000117362,1.45e-05,4.03e-05,3.66e-05,9.01e-05,0.00011489,9.82e-05,0.000252349,0.00041991,7.29e-05,1.9e-05,9.34e-07,1.55e-06,1e-06,0,6.35e-05
1,AQZ89146.1,B4U62_01435,O31458,3.95e-05,5.79e-05,3.61e-05,3.19e-05,2.29e-05,2.78e-05,2.9e-05,3.37e-05,5.8e-05,2.65e-05,4.39e-06,1.93e-05,1.33e-05,6.64e-07,1.12e-05,0
1,AQZ89149.1,B4U62_01450,O31461,2.23e-05,0.000129985,3.55e-05,3.02e-05,7.3e-05,0.000109991,7.96e-05,5.39e-05,0.000123536,5.31e-05,7.62e-06,1.49e-06,8.57e-05,3.88e-05,7.71e-05,7.03e-06
1,AQZ89150.1,B4U62_01455,O31462,1.19e-05,0.000355217,0.000100439,0.000100612,3.23e-05,4.77e-05,2.4e-05,3.5e-05,4.15e-05,2.74e-05,1.23e-05,NA,NA,NA,NA,NA
1,AQZ89151.1,B4U62_01460,O31463,7.44e-06,0.000122916,2.21e-05,3.89e-05,2.64e-05,1.96e-05,1.91e-05,1.55e-05,2.08e-05,7.69e-06,6.43e-07,4.16e-06,1.64e-06,1.24e-06,1.7e-06,3.14e-06
1,AQZ89153.1,B4U62_01470,O31464,1.25e-06,1.66e-06,1.91e-06,4.72e-07,1.5e-06,2.98e-06,2.61e-06,2.52e-06,6.64e-06,2.1e-06,1.02e-06,NA,NA,NA,NA,NA
1,AQZ89154.1,B4U62_01475,O31465,1.77e-06,1.2e-06,1.01e-06,3.94e-07,6.71e-07,9.87e-07,1.37e-06,1.46e-06,3.64e-06,1.05e-06,2.48e-07,NA,NA,NA,NA,NA
1,AQZ89155.1,B4U62_01485,P40759,1.22e-05,3.09e-05,1.04e-05,1.19e-05,1.03e-05,1.04e-05,1.02e-05,1.01e-05,1.89e-05,1.12e-05,2.84e-06,1.08e-05,0,0,3.16e-05,0
1,AQZ89157.1,B4U62_01495,P42235,2.05e-05,1.7e-06,9.88e-07,6.53e-07,2.88e-06,4.07e-06,1.16e-05,1.7e-05,2.57e-05,7.75e-06,8.94e-06,NA,NA,NA,NA,NA
1,AQZ89158.1,B4U62_01500,P42236,7.73e-05,2.35e-06,2.08e-06,1.11e-06,2.96e-06,4.71e-06,1.04e-05,1.52e-05,3.38e-05,1.07e-05,5.15e-06,NA,NA,NA,NA,NA
1,AQZ89159.1,B4U62_01505,P42237,3.92e-05,5.58e-06,6.16e-06,4.03e-06,5.5e-06,5.26e-06,7.74e-06,1.07e-05,4.06e-05,9.36e-06,5.08e-06,NA,NA,NA,NA,NA
1,AQZ89160.1,B4U62_01510,P42238,5.16e-05,1.44e-06,7.25e-07,7.63e-07,4.14e-06,5.12e-06,5.95e-06,1.01e-05,4.41e-05,1.22e-05,5.43e-06,NA,NA,NA,NA,NA
1,AQZ89161.1,B4U62_01515,P42239,9.89e-05,3.45e-05,1.62e-05,2.52e-05,2.89e-05,2.31e-05,3.24e-05,3.41e-05,4.75e-05,2.35e-05,9.2e-06,1.52e-05,1.18e-05,1.66e-05,2.01e-06,6.45e-06
1,AQZ89162.1,B4U62_01520,P42240,0.000162597,4.28e-06,2.41e-06,3.58e-06,8.25e-06,1.07e-05,1.26e-05,1.84e-05,8.1e-05,1.81e-05,7.55e-06,NA,NA,NA,NA,NA
1,AQZ89163.1,B4U62_01525,P42242,0.000403532,0.000145798,0.000156933,0.000190036,0.000174319,0.000205976,0.000243389,0.000274721,0.000262756,9.98e-05,2.9e-05,3.33e-05,0.00011504,0.000115679,2.69e-05,3.4e-05
1,AQZ89165.1,B4U62_01535,P42243,6.01e-05,1.81e-05,1.29e-05,8.64e-06,5.77e-06,6.45e-06,8.64e-06,6.49e-06,1.09e-05,2.88e-06,1.82e-06,NA,NA,NA,NA,NA
1,AQZ89166.1,B4U62_01540,P42244,4.19e-06,1.01e-05,6.74e-06,8.17e-06,1.07e-05,1.37e-05,1.43e-05,1.52e-05,3.86e-05,7.96e-06,1.79e-06,1.01e-05,0,1.11e-06,2.91e-06,5.73e-05
1,AQZ89167.1,B4U62_01545,P42245,4.83e-06,1.11e-05,5.83e-06,7.64e-06,1.13e-05,2.33e-05,1.7e-05,1.54e-05,5.07e-05,1.12e-05,2.21e-06,NA,NA,NA,NA,NA
1,AQZ89168.1,B4U62_01550,P42246,1.29e-05,1.41e-05,1.13e-05,1.26e-05,2.99e-05,8.87e-05,4.44e-05,6.42e-05,0.000119237,4.08e-05,7.78e-06,1.24e-06,8.72e-07,2.33e-06,0,0
1,AQZ89172.1,B4U62_01580,A0A5Q3BWS1,8.6e-06,1.75e-06,2.81e-06,2.74e-06,3.1e-06,4.63e-06,6.52e-06,5.24e-06,2.55e-05,7.04e-06,8.34e-07,NA,NA,NA,NA,NA
1,AQZ89174.1,B4U62_01590,P42252,0.000110059,1.59e-05,4.31e-05,2.38e-05,3.64e-05,5.55e-05,4.01e-05,5.39e-05,8.64e-05,4.1e-05,7.02e-06,NA,NA,NA,NA,NA
1,AQZ89175.1,B4U62_01595,P28618,6.91e-05,2.26e-05,4.43e-05,2.65e-05,3.91e-05,5.68e-05,3.98e-05,5.11e-05,0.000130989,4.46e-05,6.2e-06,4.44e-06,5.93e-05,2.87e-05,6.05e-05,0.000188846
1,AQZ89176.1,B4U62_01600,P42253,1.96e-05,2.28e-05,2.37e-05,2.23e-05,2.51e-05,2.63e-05,2.34e-05,2.48e-05,5.44e-05,2.12e-05,3.83e-06,1.2e-06,9.95e-07,7.28e-07,8.55e-06,0
1,AQZ89177.1,B4U62_01605,O35018,1.73e-05,4.28e-05,2.77e-05,4.54e-05,4.31e-05,4.16e-05,5.47e-05,4.67e-05,8.64e-05,2.33e-05,7.36e-06,NA,NA,NA,NA,NA
1,AQZ89178.1,B4U62_01610,O34619,8.17e-05,0.000182713,9.24e-05,0.000326472,0.000191866,0.000125783,0.000117827,0.000121286,0.000200509,7.29e-05,1.76e-05,NA,NA,NA,NA,NA
1,AQZ89179.1,B4U62_01615,O34482,4.64e-06,0.000137611,7.7e-06,0.000353401,3.56e-05,1.02e-05,1.01e-05,1.09e-05,7.94e-06,6.7e-06,1.3e-06,3.26e-06,0.000127241,0.000323307,0.000385078,2.9e-05
1,AQZ89180.1,B4U62_01620,P37957,1.1e-06,8.21e-05,4.38e-05,0.000159644,8.83e-05,5.05e-05,6.15e-05,4.6e-05,1.07e-05,1.1e-05,3.81e-07,0.000129782,0.000154186,0.000151657,0.001403877,0.000415461
1,AQZ89181.1,B4U62_01625,O31469,6.4e-06,6.73e-05,4.74e-05,0.000103427,5.71e-05,4.88e-05,4.69e-05,3.59e-05,2.41e-05,8.41e-06,6.35e-07,3.79e-06,0,0,2.05e-06,0
1,AQZ89183.1,B4U62_01635,P70954,1.62e-05,2.79e-05,1.84e-05,2.92e-05,2.91e-05,3.59e-05,3.85e-05,3.54e-05,3.95e-05,9.52e-06,1.78e-06,NA,NA,NA,NA,NA
1,AQZ89184.1,B4U62_01640,P70955,4.87e-05,4.03e-05,3.4e-05,5.23e-05,5.27e-05,5.07e-05,3.86e-05,4.05e-05,7.52e-05,2.87e-05,7.81e-06,NA,NA,NA,NA,NA
1,AQZ89185.1,B4U62_01645,P46903,2.57e-06,1.01e-05,7.42e-06,9.81e-06,6.36e-06,6.13e-06,5.03e-06,6.72e-06,1.38e-05,4.92e-06,3.29e-07,NA,NA,NA,NA,NA
1,AQZ89186.1,B4U62_01650,P46904,4.9e-06,1.02e-05,6.15e-06,8.49e-06,6.93e-06,7.96e-06,6.76e-06,8.12e-06,1.95e-05,4.71e-06,9.44e-07,1.37e-05,0,1.44e-06,0,0
1,AQZ89187.1,B4U62_01655,P46905,2.23e-05,2.68e-05,3.58e-05,2.86e-05,4.95e-05,5.84e-05,4.48e-05,5.17e-05,3.34e-05,1.64e-05,4.7e-06,2.44e-05,2.75e-05,2.75e-05,1.8e-05,7.24e-06
1,AQZ89191.1,B4U62_01685,O34327,0.000127189,0.000246075,0.000299674,0.000307278,0.000294886,0.000200915,0.000155996,0.000141694,7.89e-05,9.16e-05,3.29e-05,3.83e-05,1.1e-06,1.98e-07,9.24e-06,0
1,AQZ89192.1,B4U62_01690,P80869,3.64e-05,9.12e-06,6.2e-06,4.02e-06,5.1e-05,0.000137559,9.76e-05,0.000135604,0.000321082,0.000220989,3.21e-05,1.7e-06,1.78e-05,1.93e-05,0,0
1,AQZ89193.1,B4U62_01695,O34364,0.000127161,1.47e-05,1.43e-05,6.16e-06,6.82e-05,0.000165015,0.000117082,0.000142104,0.000259459,0.000240179,5.27e-05,NA,NA,NA,NA,NA
1,AQZ89194.1,B4U62_01700,O34966,2.19e-05,0.000365192,0.000195216,0.001681608,0.001972878,0.001196945,0.001068912,0.000201899,2.79e-05,0.000225921,1.38e-05,2.08e-06,0.001766274,0.005948005,0.001695528,0.000454804
1,AQZ89195.1,B4U62_01705,O34946,5.7e-06,2.87e-05,1.53e-05,6.54e-05,9.16e-05,6.63e-05,7e-05,1.59e-05,9e-06,1.32e-05,7e-07,1.32e-05,1.7e-05,2.56e-05,6.61e-05,4.7e-06
1,AQZ89196.1,B4U62_01710,O34610,4.1e-06,2.13e-05,9.96e-06,5.95e-05,6.88e-05,4.69e-05,5.7e-05,1.26e-05,1.17e-05,1.14e-05,7.23e-07,NA,NA,NA,NA,NA
1,AQZ89197.1,B4U62_01715,O34504,1.11e-05,9.2e-06,4.83e-06,4.91e-06,9.08e-06,1.36e-05,1.08e-05,1.84e-05,2.2e-05,6.69e-06,2.81e-06,NA,NA,NA,NA,NA
1,AQZ89198.1,B4U62_01725,P80875,0.000997277,7.7e-05,0.00018902,0.000121606,0.000215556,9.07e-05,0.000127191,0.000172896,0.000127664,0.000108193,1.36e-05,0.000578119,0.00295133,0.000934317,0.003237816,0.000912756
1,AQZ89199.1,B4U62_01730,O34384,0.002449314,9.24e-05,0.000298431,0.000160222,0.000226106,0.000114299,0.000136351,0.000199276,0.000398891,0.00012103,2.52e-05,0.000103988,0.000836656,0.00017008,0.000519259,0.000258302
1,AQZ89200.1,B4U62_01735,O34447,0.002761832,0.000189395,0.000401515,0.000271573,0.000291465,0.000173823,0.000193469,0.000248788,0.00017471,0.000137791,2.25e-05,3.15e-06,1.07e-05,9.16e-06,2.17e-05,4.91e-05
1,AQZ89203.1,B4U62_01750,O34691,2.29e-05,0.000494684,0.000296692,2.97e-05,1.67e-05,1.22e-05,9.11e-06,2.5e-05,2.21e-05,1.89e-05,1.92e-06,0,5.51e-06,2.8e-06,1.59e-05,4.29e-05
1,AQZ89204.1,B4U62_01760,O34724,8.11e-07,1.29e-05,9.65e-06,1.38e-06,1.67e-06,1.39e-06,1.41e-06,2.24e-06,1.84e-06,4.73e-07,0,NA,NA,NA,NA,NA
1,AQZ89205.1,B4U62_01765,O34464,9.29e-06,0.000183401,0.000105259,0.000133721,0.000146905,0.000146852,5.78e-05,7.69e-05,0.000104348,7.68e-05,8.04e-06,4.72e-06,8.79e-07,2.2e-06,0,1.02e-05
1,AQZ89206.1,B4U62_01770,P46920,1.26e-05,0.000187821,0.000138831,0.000155936,0.000135802,0.000138103,0.00015453,0.000129417,0.000189308,0.000104076,1.67e-05,0.000805292,0.000282371,0.000567122,0.000469607,2.48e-05
1,AQZ89207.1,B4U62_01775,P46921,8.18e-05,0.000162862,0.000118572,0.000125203,0.000129334,0.000131091,0.000146639,0.000111579,0.000222013,8.09e-05,1.03e-05,0.000330354,0.000205678,8.6e-05,0.000165104,0.000261762
1,AQZ89208.1,B4U62_01780,P46922,0.00013833,0.00023966,0.000170738,0.000179682,0.000200821,0.000208091,0.000226974,0.00017799,0.000287883,0.00010837,1.34e-05,0.000131361,0.000102174,0.000190259,6.87e-05,0.00011698
1,AQZ89209.1,B4U62_01785,P54983,0.000295516,0.000319859,5.97e-05,4.6e-05,0.000323626,0.0004683,0.000419203,0.000421128,0.001167078,0.000561673,0.000125532,1.72e-06,0.000347445,5.28e-05,0.000175485,0.000415461
1,AQZ89212.1,B4U62_01800,P00691,0.002998277,2.24e-05,1.25e-05,1.33e-05,0.000144011,0.000319323,0.00035036,0.000656713,0.001093716,0.000371008,0.000109648,3.69e-05,0.000334847,8.93e-05,0.000356407,0.000319783
1,AQZ89213.1,B4U62_01805,A0A1B2B163,0.000215284,1.5e-06,7.91e-06,3.46e-06,5e-06,5.51e-06,4.23e-05,0.000581475,6.19e-05,4.2e-06,2.27e-06,0.000910455,4.71e-06,3.23e-06,3.11e-06,6.25e-05
1,AQZ89214.1,B4U62_01810,P55910,5.56e-05,2.32e-06,5.66e-06,5.66e-06,5.41e-06,4.84e-06,2.45e-05,0.000400612,0.000162594,3.33e-06,1.12e-06,6.56e-05,3.24e-06,0,0,0
1,AQZ89215.1,B4U62_01815,P96712,8.52e-06,9.13e-05,4.92e-05,4.77e-05,3.6e-05,2.92e-05,3.79e-05,3.41e-05,2.72e-05,1.19e-05,3.88e-06,4.85e-06,1.07e-06,2.28e-07,1.71e-06,7.63e-06
1,AQZ89216.1,B4U62_01820,O31472,7.28e-06,5.05e-05,2.22e-05,3.35e-05,4.22e-05,3.5e-05,5.42e-05,4.22e-05,5.87e-05,1.83e-05,1.05e-05,NA,NA,NA,NA,NA
1,AQZ89217.1,B4U62_01825,P94381,1.54e-05,4.77e-05,2.04e-05,2.65e-05,4.05e-05,5.78e-05,7.87e-05,4.85e-05,7.01e-05,1.66e-05,4.06e-06,NA,NA,NA,NA,NA
1,AQZ89218.1,B4U62_01830,P94382,2.12e-05,3.93e-05,1.6e-05,2.2e-05,7e-05,0.000125983,0.00015787,0.000117793,0.000210286,2.42e-05,5.92e-06,NA,NA,NA,NA,NA
1,AQZ89219.1,B4U62_01835,P94383,3.91e-06,1.83e-06,1.1e-06,1.37e-06,7.79e-06,2.4e-05,2.44e-05,1.87e-05,2.27e-05,2.59e-06,1.45e-06,1.28e-05,0,0,0,0
